"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,6404,"s_movk_i32 s16, 0x108",2,8,0,0,""
2,6408,"s_mov_b32 s7, s6",2,8,0,0,""
2,6412,"s_mov_b32 s10, s6",2,8,0,0,""
2,6416,"s_mov_b32 s11, s6",2,8,0,0,""
2,6420,"v_and_b32_e32 v15, 12, v10",2,8,0,0,""
2,6424,"v_or_b32_e32 v16, 16, v1",2,8,0,0,""
2,6428,"v_mul_u32_u24_e32 v18, 0x84, v14",2,8,0,0,""
2,6436,"v_lshlrev_b32_e32 v19, 4, v14",2,8,0,0,""
2,6440,"v_add_lshl_u32 v20, v17, v3, 1",2,8,0,0,""
2,6448,"v_or_b32_e32 v14, 16, v13",2,8,0,0,""
2,6452,"s_movk_i32 s9, 0x4200",2,8,0,0,""
2,6456,"v_mov_b32_e32 v2, 0",2,8,0,0,""
2,6460,"v_mov_b64_e32 v[0:1], s[6:7]",2,8,0,0,""
2,6464,"v_mov_b64_e32 v[10:11], s[10:11]",2,8,0,0,""
2,6468,"v_lshlrev_b32_e32 v3, 1, v15",2,8,0,0,""
2,6472,"v_lshlrev_b32_e32 v17, 1, v18",2,8,0,0,""
2,6476,"v_mul_u32_u24_e32 v18, 0x84, v13",2,8,0,0,""
2,6484,"v_or_b32_e32 v21, 0x100, v8",2,8,0,0,""
2,6492,"v_add_u32_e32 v22, 0x4200, v20",2,8,0,0,""
2,6500,"v_add_u32_e32 v8, 0x4a40, v20",2,8,0,0,""
2,6508,"v_mad_u32_u24 v24, v16, s16, v9",2,8,0,0,""
2,6516,"v_mul_u32_u24_e32 v9, 0x84, v14",2,8,0,0,""
2,6524,"s_mov_b32 s2, -8",2,8,0,0,""
2,6528,"v_add_u32_e32 v23, 0x840, v20",2,8,0,0,""
2,6536,"v_add3_u32 v17, v17, v3, s9",2,8,0,0,""
2,6544,"v_lshl_add_u32 v16, v18, 1, v3",2,8,0,0,""
2,6552,"ds_write2_b64 v8, v[0:1], v[10:11] offset1:1",2,36,0,16,""
2,6560,"v_add_u32_e32 v25, 0x840, v24",2,8,0,4,""
2,6568,"v_add_u32_e32 v26, 0x1080, v24",2,8,0,0,""
2,6576,"v_add_u32_e32 v27, 0x18c0, v24",2,8,0,0,""
2,6584,"v_add_u32_e32 v28, 0x2100, v24",2,8,0,0,""
2,6592,"v_add_u32_e32 v29, 0x2940, v24",2,8,0,0,""
2,6600,"v_lshl_add_u32 v18, v9, 1, v3",2,8,0,0,""
2,6608,"s_mov_b32 s6, s3",2,8,0,0,""
2,6612,"s_mov_b32 s7, s15",2,8,0,0,""
2,6616,"v_mov_b32_e32 v3, v2",2,8,0,0,""
2,6620,"v_mov_b32_e32 v8, v2",2,8,0,0,""
2,6624,"v_mov_b32_e32 v9, v2",2,8,0,0,""
2,6628,"s_waitcnt vmcnt(8)",2,1036,1036,0,""
2,6632,"ds_write2_b64 v22, v[4:5], v[6:7] offset1:1",2,36,0,0,""
2,6640,"s_waitcnt vmcnt(7)",2,992,992,0,""
2,6644,"ds_write2_b64 v20, v[30:31], v[32:33] offset1:1",2,36,0,0,""
2,6652,"s_waitcnt vmcnt(6)",2,320,320,0,""
2,6656,"ds_write2_b64 v23, v[34:35], v[36:37] offset1:1",2,36,0,0,""
2,6664,"s_waitcnt vmcnt(5)",2,308,308,0,""
2,6668,"ds_write2_b64 v24, v[38:39], v[40:41] offset1:1",2,36,0,0,""
2,6676,"s_waitcnt vmcnt(4)",2,12,12,0,""
2,6680,"ds_write2_b64 v25, v[42:43], v[44:45] offset1:1",2,36,0,0,""
2,6688,"s_waitcnt vmcnt(3)",2,248,248,0,""
2,6692,"ds_write2_b64 v26, v[46:47], v[48:49] offset1:1",2,36,0,0,""
2,6700,"s_waitcnt vmcnt(2)",2,528,528,0,""
2,6704,"ds_write2_b64 v27, v[50:51], v[52:53] offset1:1",2,36,0,0,""
2,6712,"s_waitcnt vmcnt(1)",2,1652,1652,0,""
